treatment,pageviews,calls,reservations,business_id,restaurant_type
2,293,40,36,25650,independent
2,360,42,40,25651,independent
2,343,35,41,25652,independent
2,263,32,32,25653,independent
2,338,42,39,25654,independent
2,365,45,40,25655,independent
2,297,30,31,25656,independent
2,371,36,40,25657,independent
2,386,46,44,25658,independent
2,349,39,38,25659,independent
2,386,39,44,25660,independent
2,272,34,40,25661,independent
2,360,40,36,25662,independent
2,453,50,41,25663,independent
2,401,46,43,25664,independent
2,333,39,33,25665,independent
2,296,35,28,25666,independent
2,312,38,32,25667,independent
2,361,38,45,25668,independent
2,339,42,44,25669,independent
2,295,38,35,25670,independent
2,377,37,38,25671,independent
2,420,43,36,25672,independent
2,348,37,31,25673,independent
2,342,37,41,25674,independent
2,334,44,39,25675,independent
2,320,35,35,25676,independent
2,341,42,42,25677,independent
2,336,33,35,25678,independent
2,361,40,40,25679,independent
2,333,35,37,25680,independent
2,336,39,37,25681,independent
2,317,37,38,25682,independent
2,371,35,37,25683,independent
2,271,35,35,25684,independent
2,376,43,43,25685,independent
2,361,32,43,25686,independent
2,303,43,38,25687,independent
2,340,39,44,25688,independent
2,430,40,39,25689,independent
2,353,43,42,25690,independent
2,359,36,41,25691,independent
2,393,32,40,25692,independent
2,379,39,38,25693,independent
2,324,39,36,25694,independent
2,361,36,40,25695,independent
2,369,36,37,25696,independent
2,409,38,46,25697,independent
2,335,35,43,25698,independent
2,347,41,41,25699,independent
2,346,39,41,25700,independent
2,365,37,42,25701,independent
2,396,43,45,25702,independent
2,422,32,39,25703,independent
2,335,35,33,25704,independent
2,347,41,40,25705,independent
2,386,31,39,25706,independent
2,318,38,39,25707,independent
2,341,41,36,25708,independent
2,424,37,40,25709,independent
2,361,37,41,25710,independent
2,313,36,38,25711,independent
2,354,37,30,25712,independent
2,354,35,41,25713,independent
2,370,47,41,25714,independent
2,320,36,36,25715,independent
2,283,37,39,25716,independent
2,365,29,36,25717,independent
2,389,48,37,25718,independent
2,375,35,40,25719,independent
2,361,44,35,25720,independent
2,346,37,35,25721,independent
2,402,42,39,25722,independent
2,361,34,41,25723,independent
2,325,41,37,25724,independent
2,328,42,39,25725,independent
2,438,40,40,25726,independent
2,407,43,37,25727,independent
2,320,42,31,25728,independent
2,352,43,32,25729,independent
2,333,35,40,25730,independent
2,305,39,38,25731,independent
2,335,36,37,25732,independent
2,344,42,39,25733,independent
2,381,39,34,25734,independent
2,290,38,32,25735,independent
2,313,39,39,25736,independent
2,304,37,31,25737,independent
2,376,34,37,25738,independent
2,365,29,43,25739,independent
2,354,36,31,25740,independent
2,421,41,38,25741,independent
2,333,39,37,25742,independent
2,306,34,30,25743,independent
2,387,37,40,25744,independent
2,373,39,43,25745,independent
2,334,36,39,25746,independent
2,360,30,38,25747,independent
2,365,36,41,25748,independent
2,393,35,41,25749,independent
2,363,42,42,25750,independent
2,312,37,37,25751,independent
2,308,34,36,25752,independent
2,302,30,37,25753,independent
2,289,36,36,25754,independent
2,349,37,29,25755,independent
2,350,39,41,25756,independent
2,357,38,33,25757,independent
2,329,37,44,25758,independent
2,386,39,44,25759,independent
2,322,37,31,25760,independent
2,278,32,36,25761,independent
2,330,35,39,25762,independent
2,332,40,36,25763,independent
2,339,35,34,25764,independent
2,297,41,35,25765,independent
2,305,37,31,25766,independent
2,399,38,42,25767,independent
2,327,38,36,25768,independent
2,379,39,37,25769,independent
2,307,31,34,25770,independent
2,353,28,46,25771,independent
2,330,39,44,25772,independent
2,428,42,41,25773,independent
2,288,35,35,25774,independent
2,302,36,33,25775,independent
2,423,42,47,25776,independent
2,329,34,30,25777,independent
2,388,36,43,25778,independent
2,404,42,43,25779,independent
2,371,36,45,25780,independent
2,336,44,31,25781,independent
2,411,45,40,25782,independent
2,304,35,35,25783,independent
2,358,41,42,25784,independent
2,307,38,37,25785,independent
2,366,41,39,25786,independent
2,315,38,38,25787,independent
2,319,39,32,25788,independent
2,383,40,32,25789,independent
2,339,38,36,25790,independent
2,353,36,38,25791,independent
2,347,34,39,25792,independent
2,388,41,42,25793,independent
2,279,32,33,25794,independent
2,341,33,33,25795,independent
2,343,36,36,25796,independent
2,357,40,41,25797,independent
2,280,36,29,25798,independent
2,406,46,41,25799,independent
2,283,40,38,25800,independent
2,338,40,43,25801,independent
2,387,35,40,25802,independent
2,339,33,34,25803,independent
2,364,39,39,25804,independent
2,357,32,31,25805,independent
2,372,33,36,25806,independent
2,323,39,39,25807,independent
2,364,39,39,25808,independent
2,327,43,45,25809,independent
2,314,34,35,25810,independent
2,326,33,37,25811,independent
2,358,41,33,25812,independent
2,324,39,34,25813,independent
2,328,35,41,25814,independent
2,401,41,37,25815,independent
2,390,42,44,25816,independent
2,272,39,38,25817,independent
2,357,39,38,25818,independent
2,296,42,34,25819,independent
2,423,37,35,25820,independent
2,281,42,35,25821,independent
2,281,34,40,25822,independent
2,371,37,39,25823,independent
2,385,39,41,25824,independent
2,320,37,37,25825,independent
2,302,33,37,25826,independent
2,252,32,31,25827,independent
2,348,37,30,25828,independent
2,329,33,35,25829,independent
2,398,40,32,25830,independent
2,352,41,31,25831,independent
2,315,35,43,25832,independent
2,318,34,36,25833,independent
2,275,37,39,25834,independent
2,341,32,36,25835,independent
2,323,34,41,25836,independent
2,434,36,46,25837,independent
2,332,35,34,25838,independent
2,321,44,37,25839,independent
2,335,36,30,25840,independent
2,398,41,44,25841,independent
2,333,38,36,25842,independent
2,376,38,42,25843,independent
2,310,47,38,25844,independent
2,325,39,32,25845,independent
2,333,45,35,25846,independent
2,400,40,35,25847,independent
2,346,40,38,25848,independent
2,265,40,34,25849,independent
2,359,37,42,25850,independent
2,461,39,37,25851,independent
2,325,48,38,25852,independent
2,360,36,32,25853,independent
2,401,45,42,25854,independent
2,443,45,37,25855,independent
2,411,39,42,25856,independent
2,260,31,33,25857,independent
2,414,41,43,25858,independent
2,332,41,31,25859,independent
2,346,34,40,25860,independent
2,372,40,38,25861,independent
2,326,34,40,25862,independent
2,402,39,43,25863,independent
2,389,39,43,25864,independent
2,444,39,45,25865,independent
2,358,42,36,25866,independent
2,342,36,39,25867,independent
2,339,37,32,25868,independent
2,353,30,38,25869,independent
2,335,32,42,25870,independent
2,343,42,36,25871,independent
2,341,40,38,25872,independent
2,387,43,39,25873,independent
2,349,41,37,25874,independent
2,352,40,34,25875,independent
2,352,47,37,25876,independent
2,362,34,30,25877,independent
2,393,34,37,25878,independent
2,325,35,42,25879,independent
2,371,32,37,25880,independent
2,375,35,34,25881,independent
2,276,38,37,25882,independent
2,336,40,34,25883,independent
2,326,35,32,25884,independent
2,332,42,37,25885,independent
2,379,41,38,25886,independent
2,350,36,39,25887,independent
2,301,33,32,25888,independent
2,392,38,42,25889,independent
2,343,34,35,25890,independent
2,323,33,35,25891,independent
2,308,34,27,25892,independent
2,302,36,37,25893,independent
2,341,33,36,25894,independent
2,355,46,32,25895,independent
2,382,38,40,25896,independent
2,376,36,38,25897,independent
2,289,34,34,25898,independent
2,308,33,33,25899,independent
2,295,38,30,25900,independent
2,420,50,46,25901,independent
2,344,33,35,25902,independent
2,332,39,32,25903,independent
2,329,31,37,25904,independent
2,344,44,35,25905,independent
2,360,31,31,25906,independent
2,336,44,37,25907,independent
2,415,41,43,25908,independent
2,329,41,43,25909,independent
2,324,43,42,25910,independent
2,339,30,31,25911,independent
2,379,46,35,25912,independent
2,319,38,40,25913,independent
2,439,43,43,25914,independent
2,343,37,36,25915,independent
2,410,31,43,25916,independent
2,328,41,37,25917,independent
2,301,40,32,25918,independent
2,341,36,37,25919,independent
2,344,34,30,25920,independent
2,378,32,34,25921,independent
2,317,44,34,25922,independent
2,323,44,36,25923,independent
2,395,36,35,25924,independent
2,359,33,33,25925,independent
2,355,38,39,25926,independent
2,360,39,42,25927,independent
2,318,45,30,25928,independent
2,388,38,36,25929,independent
2,303,34,37,25930,independent
2,329,42,41,25931,independent
2,389,32,40,25932,independent
2,329,39,37,25933,independent
2,372,39,45,25934,independent
2,250,32,24,25935,independent
2,264,35,33,25936,independent
2,359,39,38,25937,independent
2,296,36,37,25938,independent
2,341,39,43,25939,independent
2,276,31,31,25940,independent
2,343,33,43,25941,independent
2,336,45,32,25942,independent
2,307,43,34,25943,independent
2,327,36,37,25944,independent
2,332,40,41,25945,independent
2,357,34,31,25946,independent
2,396,41,40,25947,independent
2,327,40,32,25948,independent
2,311,34,36,25949,independent
2,353,44,41,25950,independent
2,390,40,39,25951,independent
2,299,33,35,25952,independent
2,374,32,39,25953,independent
2,316,34,32,25954,independent
2,354,36,38,25955,independent
2,409,39,38,25956,independent
2,351,37,36,25957,independent
2,302,40,26,25958,independent
2,281,31,32,25959,independent
2,324,36,34,25960,independent
2,318,37,30,25961,independent
2,337,33,36,25962,independent
2,272,27,32,25963,independent
2,268,41,37,25964,independent
2,433,38,39,25965,independent
2,389,38,31,25966,independent
2,319,38,35,25967,independent
2,434,44,46,25968,independent
2,318,40,43,25969,independent
2,315,35,40,25970,independent
2,319,41,39,25971,independent
2,317,38,33,25972,independent
2,351,40,38,25973,independent
2,355,36,41,25974,independent
2,314,29,38,25975,independent
2,312,36,37,25976,independent
2,341,39,35,25977,independent
2,265,31,32,25978,independent
2,330,37,42,25979,independent
2,343,38,41,25980,independent
2,374,36,39,25981,independent
2,428,37,42,25982,independent
2,344,38,33,25983,independent
2,407,38,43,25984,independent
2,381,36,39,25985,independent
2,368,37,34,25986,independent
2,311,42,34,25987,independent
2,334,40,46,25988,independent
2,349,40,43,25989,independent
2,316,31,38,25990,independent
2,316,30,35,25991,independent
2,401,36,34,25992,independent
2,385,36,40,25993,independent
2,333,36,39,25994,independent
2,352,37,39,25995,independent
2,341,38,33,25996,independent
2,338,34,33,25997,independent
2,345,45,38,25998,independent
2,267,33,29,25999,independent
2,327,38,34,26000,independent
2,360,33,46,26001,independent
2,344,41,40,26002,independent
2,355,36,44,26003,independent
2,260,36,38,26004,independent
2,408,33,38,26005,independent
2,308,36,35,26006,independent
2,279,30,37,26007,independent
2,405,37,47,26008,independent
2,374,38,38,26009,independent
2,302,44,45,26010,independent
2,265,38,37,26011,independent
2,381,42,33,26012,independent
2,339,35,39,26013,independent
2,302,37,33,26014,independent
2,261,37,35,26015,independent
2,371,42,42,26016,independent
2,345,44,46,26017,independent
2,292,34,36,26018,independent
2,319,34,33,26019,independent
2,288,38,40,26020,independent
2,365,37,42,26021,independent
2,383,43,38,26022,independent
2,334,35,35,26023,independent
2,290,36,40,26024,independent
2,374,40,34,26025,independent
2,319,40,39,26026,independent
2,284,35,33,26027,independent
2,345,32,36,26028,independent
2,367,43,51,26029,independent
2,319,35,33,26030,independent
2,306,40,34,26031,independent
2,370,36,36,26032,independent
2,360,31,30,26033,independent
2,318,35,39,26034,independent
2,355,41,38,26035,independent
2,374,31,39,26036,independent
2,376,39,38,26037,independent
2,310,35,32,26038,independent
2,365,33,37,26039,independent
2,362,34,32,26040,independent
2,296,38,35,26041,independent
2,294,36,31,26042,independent
2,330,30,38,26043,independent
2,288,34,32,26044,independent
2,343,37,39,26045,independent
2,382,43,40,26046,independent
2,401,40,42,26047,independent
2,411,43,41,26048,independent
2,354,37,36,26049,independent
2,326,34,42,26050,independent
2,237,34,33,26051,independent
2,303,40,37,26052,independent
2,379,34,43,26053,independent
2,355,44,34,26054,independent
2,376,36,36,26055,independent
2,320,42,35,26056,independent
2,392,43,37,26057,independent
2,301,36,37,26058,independent
2,353,37,37,26059,independent
2,346,36,37,26060,independent
2,407,42,47,26061,independent
2,322,28,35,26062,independent
2,299,39,33,26063,independent
2,287,36,36,26064,independent
2,361,37,37,26065,independent
2,361,41,37,26066,independent
2,402,33,37,26067,independent
2,328,40,34,26068,independent
2,348,42,42,26069,independent
2,393,40,40,26070,independent
2,317,35,34,26071,independent
2,362,35,41,26072,independent
2,293,37,40,26073,independent
2,239,42,33,26074,independent
2,378,31,35,26075,independent
2,320,36,37,26076,independent
2,354,36,46,26077,independent
2,337,33,36,26078,independent
2,353,41,45,26079,independent
2,404,41,41,26080,independent
2,376,41,37,26081,independent
2,313,37,37,26082,independent
2,298,36,30,26083,independent
2,378,44,38,26084,independent
2,394,41,44,26085,independent
2,325,31,35,26086,independent
2,389,34,42,26087,independent
2,400,35,38,26088,independent
2,403,43,42,26089,independent
2,338,35,45,26090,independent
2,344,37,44,26091,independent
2,336,42,36,26092,independent
2,303,30,35,26093,independent
2,344,40,44,26094,independent
2,326,34,38,26095,independent
2,324,41,31,26096,independent
2,279,36,39,26097,independent
2,267,35,38,26098,independent
2,285,36,31,26099,independent
2,404,37,48,26100,independent
2,338,38,36,26101,independent
2,338,28,34,26102,independent
2,295,35,40,26103,independent
2,355,36,38,26104,independent
2,378,44,39,26105,independent
2,339,37,36,26106,independent
2,384,39,36,26107,independent
2,357,33,35,26108,independent
2,447,43,44,26109,independent
2,308,29,40,26110,independent
2,371,43,35,26111,independent
2,351,33,34,26112,independent
2,378,35,37,26113,independent
2,388,34,40,26114,independent
2,370,38,36,26115,independent
2,387,44,36,26116,independent
2,332,38,37,26117,independent
2,283,41,38,26118,independent
2,296,36,32,26119,independent
2,318,39,39,26120,independent
2,329,36,39,26121,independent
2,332,33,38,26122,independent
2,343,38,38,26123,independent
2,312,43,42,26124,independent
2,367,43,40,26125,independent
2,352,34,36,26126,independent
2,403,43,38,26127,independent
2,334,38,31,26128,independent
2,312,41,32,26129,independent
2,390,42,40,26130,independent
2,352,38,39,26131,independent
2,347,43,38,26132,independent
2,313,41,43,26133,independent
2,322,42,36,26134,independent
2,419,35,39,26135,independent
2,331,38,37,26136,independent
2,310,44,36,26137,independent
2,360,47,37,26138,independent
2,306,38,36,26139,independent
2,296,42,35,26140,independent
2,380,53,43,26141,independent
2,390,35,42,26142,independent
2,300,39,37,26143,independent
2,379,34,42,26144,independent
2,348,42,29,26145,independent
2,375,40,37,26146,independent
2,325,37,32,26147,independent
2,373,34,39,26148,independent
2,317,36,37,26149,independent
2,304,38,36,26150,independent
2,337,27,35,26151,independent
2,312,29,44,26152,independent
2,299,42,42,26153,independent
2,329,36,38,26154,independent
2,368,33,36,26155,independent
2,301,40,35,26156,independent
2,315,41,34,26157,independent
2,305,29,41,26158,independent
2,383,40,39,26159,independent
2,311,40,34,26160,independent
2,392,30,45,26161,independent
2,356,41,36,26162,independent
2,330,33,40,26163,independent
2,314,36,32,26164,independent
2,295,33,30,26165,independent
2,287,36,40,26166,independent
2,378,33,41,26167,independent
2,336,38,39,26168,independent
2,327,30,39,26169,independent
2,296,37,24,26170,independent
2,300,30,38,26171,independent
2,378,39,44,26172,independent
2,372,39,34,26173,independent
2,418,34,35,26174,independent
2,321,38,33,26175,independent
2,409,40,38,26176,independent
2,345,36,31,26177,independent
2,330,37,40,26178,independent
2,378,44,39,26179,independent
2,419,49,45,26180,independent
2,378,39,38,26181,independent
2,269,32,29,26182,independent
2,394,38,43,26183,independent
2,363,41,33,26184,independent
2,345,38,37,26185,independent
2,347,38,35,26186,independent
2,339,41,32,26187,independent
2,374,36,42,26188,independent
2,368,42,39,26189,independent
2,335,34,40,26190,independent
2,325,37,34,26191,independent
2,301,38,34,26192,independent
2,372,36,35,26193,independent
2,471,40,37,26194,independent
2,338,39,42,26195,independent
2,321,36,34,26196,independent
2,260,31,28,26197,independent
2,323,34,31,26198,independent
2,329,39,32,26199,independent
2,255,38,31,26200,independent
2,295,44,35,26201,independent
2,369,36,38,26202,independent
2,326,39,37,26203,independent
2,386,28,40,26204,independent
2,322,38,34,26205,independent
2,373,40,38,26206,independent
2,339,38,35,26207,independent
2,466,39,40,26208,independent
2,408,40,42,26209,independent
2,351,39,32,26210,independent
2,391,34,41,26211,independent
2,323,34,43,26212,independent
2,430,46,41,26213,independent
2,328,33,42,26214,independent
2,282,32,35,26215,independent
2,406,36,48,26216,independent
2,305,36,36,26217,independent
2,371,45,39,26218,independent
2,369,39,42,26219,independent
2,365,37,40,26220,independent
2,366,39,33,26221,independent
2,314,38,34,26222,independent
2,324,35,37,26223,independent
2,368,31,44,26224,independent
2,370,36,37,26225,independent
2,279,40,35,26226,independent
2,366,38,40,26227,independent
2,334,33,36,26228,independent
2,344,33,39,26229,independent
2,344,38,33,26230,independent
2,318,41,39,26231,independent
2,364,34,39,26232,independent
2,347,38,33,26233,independent
2,379,36,35,26234,independent
2,299,40,34,26235,independent
2,401,42,33,26236,independent
2,378,38,42,26237,independent
2,359,38,37,26238,independent
2,307,40,39,26239,independent
2,354,38,39,26240,independent
2,380,40,40,26241,independent
2,363,33,38,26242,independent
2,364,39,39,26243,independent
2,336,37,38,26244,independent
2,320,41,31,26245,independent
2,339,34,39,26246,independent
2,346,37,37,26247,independent
2,379,44,36,26248,independent
2,276,35,32,26249,independent
2,362,40,45,26250,independent
2,352,43,38,26251,independent
2,409,38,40,26252,independent
2,347,40,33,26253,independent
2,388,36,37,26254,independent
2,355,32,44,26255,independent
2,340,34,41,26256,independent
2,387,35,41,26257,independent
2,329,31,35,26258,independent
2,385,46,44,26259,independent
2,333,41,34,26260,independent
2,362,39,47,26261,independent
2,383,39,44,26262,independent
2,315,34,35,26263,independent
2,389,44,38,26264,independent
2,345,40,33,26265,independent
2,331,31,39,26266,independent
2,347,38,30,26267,independent
2,369,40,38,26268,independent
2,355,41,34,26269,independent
2,420,34,42,26270,independent
2,384,38,42,26271,independent
2,384,38,41,26272,independent
2,359,40,39,26273,independent
2,369,38,39,26274,independent
2,383,40,46,26275,independent
2,292,37,38,26276,independent
2,385,39,40,26277,independent
2,338,34,35,26278,independent
2,351,41,36,26279,independent
2,413,40,30,26280,independent
2,314,31,36,26281,independent
2,400,40,36,26282,independent
2,378,38,40,26283,independent
2,399,43,40,26284,independent
2,353,37,40,26285,independent
2,391,40,39,26286,independent
2,330,43,34,26287,independent
2,353,35,36,26288,independent
2,348,38,39,26289,independent
2,420,40,43,26290,independent
2,384,33,44,26291,independent
2,324,33,38,26292,independent
2,313,28,33,26293,independent
2,379,39,39,26294,independent
2,366,39,40,26295,independent
2,286,34,33,26296,independent
2,349,33,33,26297,independent
2,320,39,40,26298,independent
2,316,32,38,26299,independent
2,390,33,33,26300,independent
2,334,32,34,26301,independent
2,326,38,39,26302,independent
2,275,36,29,26303,independent
2,358,46,38,26304,independent
2,300,39,37,26305,independent
2,370,35,40,26306,independent
2,373,38,32,26307,independent
2,309,36,36,26308,independent
2,359,45,44,26309,independent
2,367,38,38,26310,independent
2,437,41,40,26311,independent
2,365,40,40,26312,independent
2,316,35,34,26313,independent
2,303,32,32,26314,independent
2,319,27,31,26315,independent
2,398,39,37,26316,independent
2,317,37,36,26317,independent
2,359,33,36,26318,independent
2,255,40,33,26319,independent
2,296,37,30,26320,independent
2,292,40,30,26321,independent
2,317,34,30,26322,independent
2,328,48,40,26323,independent
2,378,37,41,26324,independent
2,381,39,38,26325,independent
2,372,38,38,26326,independent
2,379,43,43,26327,independent
2,315,38,41,26328,independent
2,387,41,40,26329,independent
2,326,35,37,26330,independent
2,318,39,33,26331,independent
2,335,37,39,26332,independent
2,353,38,46,26333,independent
2,349,42,35,26334,independent
2,446,44,49,26335,independent
2,367,40,35,26336,independent
2,376,41,35,26337,independent
2,331,34,31,26338,independent
2,277,31,29,26339,independent
2,319,33,30,26340,independent
2,302,41,43,26341,independent
2,295,34,39,26342,independent
2,297,41,41,26343,independent
2,354,39,36,26344,independent
2,310,33,33,26345,independent
2,377,35,33,26346,independent
2,320,35,30,26347,independent
2,383,37,33,26348,independent
2,303,35,43,26349,independent
2,383,39,39,26350,independent
2,374,40,33,26351,independent
2,342,39,37,26352,independent
2,391,43,45,26353,independent
2,395,39,42,26354,independent
2,320,40,37,26355,independent
2,347,34,44,26356,independent
2,401,42,38,26357,independent
2,286,39,29,26358,independent
2,409,39,38,26359,independent
2,372,42,44,26360,independent
2,378,31,33,26361,independent
2,343,33,41,26362,independent
2,236,38,37,26363,independent
2,369,30,38,26364,independent
2,375,42,36,26365,independent
2,308,41,40,26366,independent
2,375,35,41,26367,independent
2,392,36,35,26368,independent
2,368,43,33,26369,independent
2,310,33,35,26370,independent
2,432,43,43,26371,independent
2,308,37,41,26372,independent
2,342,37,41,26373,independent
2,353,37,32,26374,independent
2,354,44,42,26375,independent
2,396,40,44,26376,independent
2,424,34,41,26377,independent
2,360,36,36,26378,independent
2,351,38,38,26379,independent
2,346,36,39,26380,independent
2,409,44,38,26381,independent
2,328,39,37,26382,independent
2,362,43,48,26383,independent
2,270,33,38,26384,independent
2,331,43,34,26385,independent
2,318,39,40,26386,independent
2,349,39,37,26387,independent
2,369,40,39,26388,independent
2,339,32,37,26389,independent
2,333,43,33,26390,independent
2,400,32,43,26391,independent
2,380,46,34,26392,independent
2,326,35,37,26393,independent
2,337,39,33,26394,independent
2,362,43,36,26395,independent
2,320,34,36,26396,independent
2,366,38,32,26397,independent
2,320,39,39,26398,independent
2,373,33,40,26399,independent
2,359,37,38,26400,independent
2,324,35,33,26401,independent
2,311,38,33,26402,independent
2,308,40,38,26403,independent
2,369,29,32,26404,independent
2,399,37,40,26405,independent
2,337,29,37,26406,independent
2,428,40,36,26407,independent
2,361,32,41,26408,independent
2,407,40,42,26409,independent
2,381,41,33,26410,independent
2,357,42,39,26411,independent
2,318,42,43,26412,independent
2,383,38,47,26413,independent
2,383,40,42,26414,independent
2,335,33,35,26415,independent
2,329,35,39,26416,independent
2,315,28,38,26417,independent
2,314,36,31,26418,independent
2,434,37,38,26419,independent
2,338,35,36,26420,independent
2,352,39,40,26421,independent
2,345,34,33,26422,independent
2,426,42,42,26423,independent
2,326,37,38,26424,independent
2,418,40,45,26425,independent
2,320,35,44,26426,independent
2,350,35,39,26427,independent
2,325,45,35,26428,independent
2,320,42,39,26429,independent
2,360,43,48,26430,independent
2,329,32,37,26431,independent
2,368,44,39,26432,independent
2,318,43,38,26433,independent
2,309,37,37,26434,independent
2,384,42,38,26435,independent
2,333,39,37,26436,independent
2,382,34,38,26437,independent
2,369,37,34,26438,independent
2,313,40,34,26439,independent
2,292,34,36,26440,independent
2,399,38,36,26441,independent
2,279,26,35,26442,independent
2,318,32,39,26443,independent
2,324,37,41,26444,independent
2,392,37,43,26445,independent
2,359,31,38,26446,independent
2,277,31,33,26447,independent
2,330,35,37,26448,independent
2,325,31,40,26449,independent
2,334,37,40,26450,independent
2,384,39,43,26451,independent
2,297,33,32,26452,independent
2,315,37,39,26453,independent
2,276,34,33,26454,independent
2,395,38,46,26455,independent
2,392,41,40,26456,independent
2,384,39,38,26457,independent
2,344,37,33,26458,independent
2,404,35,40,26459,independent
2,370,47,36,26460,independent
2,364,37,41,26461,independent
2,369,37,38,26462,independent
2,369,34,35,26463,independent
2,350,34,38,26464,independent
2,300,30,32,26465,independent
2,335,33,41,26466,independent
2,389,41,42,26467,independent
2,316,36,38,26468,independent
2,320,39,35,26469,independent
2,335,38,39,26470,independent
2,398,44,33,26471,independent
2,463,39,38,26472,independent
2,312,26,38,26473,independent
2,337,36,39,26474,independent
2,317,33,36,26475,independent
2,387,41,40,26476,independent
2,370,36,33,26477,independent
2,370,44,37,26478,independent
2,358,40,42,26479,independent
2,409,50,38,26480,independent
2,338,38,35,26481,independent
2,331,44,42,26482,independent
2,356,38,39,26483,independent
2,323,44,40,26484,independent
2,238,28,31,26485,independent
2,339,38,40,26486,independent
2,404,36,36,26487,independent
2,291,43,33,26488,independent
2,434,37,45,26489,independent
2,442,39,42,26490,independent
2,340,34,31,26491,independent
2,310,42,34,26492,independent
2,423,40,39,26493,independent
2,343,41,42,26494,independent
2,355,38,34,26495,independent
2,349,38,35,26496,independent
2,355,39,42,26497,independent
2,336,34,43,26498,independent
2,335,35,36,26499,independent
2,364,41,42,26500,independent
2,356,38,39,26501,independent
2,390,37,42,26502,independent
2,393,47,41,26503,independent
2,374,43,38,26504,independent
2,325,38,39,26505,independent
2,345,39,38,26506,independent
2,310,37,31,26507,independent
2,349,43,38,26508,independent
2,318,43,41,26509,independent
2,279,36,40,26510,independent
2,303,36,36,26511,independent
2,342,43,42,26512,independent
2,274,43,33,26513,independent
2,334,41,35,26514,independent
2,262,32,34,26515,independent
2,353,36,41,26516,independent
2,314,30,33,26517,independent
2,310,40,37,26518,independent
2,328,30,36,26519,independent
2,345,34,37,26520,independent
2,373,48,39,26521,independent
2,372,36,42,26522,independent
2,334,42,35,26523,independent
2,353,30,33,26524,independent
2,310,44,40,26525,independent
2,327,30,36,26526,independent
2,331,36,30,26527,independent
2,345,31,32,26528,independent
2,393,42,43,26529,independent
2,338,38,35,26530,independent
2,371,44,32,26531,independent
2,382,33,40,26532,independent
2,340,35,38,26533,independent
2,326,37,38,26534,independent
2,413,42,36,26535,independent
2,327,37,35,26536,independent
2,361,40,46,26537,independent
2,293,33,39,26538,independent
2,300,35,37,26539,independent
2,344,44,35,26540,independent
2,355,37,33,26541,independent
2,388,40,41,26542,independent
2,291,30,29,26543,independent
2,303,35,39,26544,independent
2,267,32,45,26545,independent
2,364,42,38,26546,independent
2,390,38,37,26547,independent
2,346,33,37,26548,independent
2,384,39,32,26549,independent
2,286,42,38,26550,independent
2,303,35,34,26551,independent
2,296,44,40,26552,independent
2,354,44,37,26553,independent
2,307,33,32,26554,independent
2,286,35,36,26555,independent
2,363,41,33,26556,independent
2,319,34,42,26557,independent
2,351,44,38,26558,independent
2,293,33,34,26559,independent
2,352,36,45,26560,independent
2,326,43,40,26561,independent
2,366,42,41,26562,independent
2,399,33,44,26563,independent
2,344,37,39,26564,independent
2,315,31,32,26565,independent
2,359,36,42,26566,independent
2,329,34,40,26567,independent
2,394,43,34,26568,independent
2,373,43,35,26569,independent
2,271,29,34,26570,independent
2,344,35,34,26571,independent
2,338,37,30,26572,independent
2,326,37,41,26573,independent
2,385,40,44,26574,independent
2,323,31,32,26575,independent
2,356,38,41,26576,independent
2,348,40,36,26577,independent
2,406,43,45,26578,independent
2,276,31,33,26579,independent
2,307,37,36,26580,independent
2,313,37,34,26581,independent
2,343,37,43,26582,independent
2,403,41,40,26583,independent
2,286,37,33,26584,independent
2,322,40,34,26585,independent
2,326,44,41,26586,independent
2,327,35,35,26587,independent
2,309,33,36,26588,independent
2,315,41,39,26589,independent
2,331,30,35,26590,independent
2,293,32,33,26591,independent
2,313,43,35,26592,independent
2,390,37,40,26593,independent
2,358,39,38,26594,independent
2,305,33,36,26595,independent
2,351,41,34,26596,independent
2,394,45,37,26597,independent
2,399,46,36,26598,independent
2,314,37,40,26599,independent
2,370,37,38,26600,independent
2,328,37,37,26601,independent
2,309,37,37,26602,independent
2,302,37,32,26603,independent
2,242,40,35,26604,independent
2,356,31,39,26605,independent
2,283,32,40,26606,independent
2,336,41,39,26607,independent
2,407,37,38,26608,independent
2,323,27,28,26609,independent
2,358,41,45,26610,independent
2,298,38,41,26611,independent
2,313,32,34,26612,independent
2,266,37,32,26613,independent
2,402,43,41,26614,independent
2,385,34,45,26615,independent
2,338,38,42,26616,independent
2,258,33,30,26617,independent
2,328,35,36,26618,independent
2,371,35,41,26619,independent
2,327,36,40,26620,independent
2,341,40,41,26621,independent
2,332,29,36,26622,independent
2,387,41,45,26623,independent
2,334,45,30,26624,independent
2,356,36,39,26625,independent
2,330,38,43,26626,independent
2,418,35,41,26627,independent
2,325,41,42,26628,independent
2,359,32,37,26629,independent
2,299,34,34,26630,independent
2,322,34,34,26631,independent
2,392,36,38,26632,independent
2,344,36,37,26633,independent
2,319,38,37,26634,independent
2,367,43,35,26635,independent
2,341,42,35,26636,independent
2,377,40,33,26637,independent
2,313,37,37,26638,independent
2,436,45,46,26639,independent
2,366,35,40,26640,independent
2,367,35,34,26641,independent
2,284,36,37,26642,independent
2,382,31,44,26643,independent
2,371,37,39,26644,independent
2,359,42,35,26645,independent
2,345,36,39,26646,independent
2,400,37,44,26647,independent
